print_page,year,word_count,gender,,,,,,,,,,,,,,,,,
10,2013,1209,male,,,,,,,,,,,,,,,,,
20,2013,1172,male,,,,,,,,,,,,,,,,,
25,2013,626,male,,,,,,,,,,,,,,,,,
17,2013,1198,male,,,,,,,,,,,,,,,,,
16,2013,1237,male,,,,,,,,,,,,,,,,,
23,2013,624,male,,,,,,,,,,,,,,,,,
8,2013,989,male,,,,,,,,,,,,,,,,,
16,2013,865,male,,,,,,,,,,,,,,,,,
10,2013,617,male,,,,,,,,,,,,,,,,,
17,2013,535,female,,,,,,,,,,,,,,,,,
20,2013,811,female,,,,,,,,,,,,,,,,,
19,2013,349,male,,,,,,,,,,,,,,,,,
,2013,845,male,,,,,,,,,,,,,,,,,
16,2013,210,male,,,,,,,,,,,,,,,,,
17,2013,1025,male,,,,,,,,,,,,,,,,,
15,2013,503,male,,,,,,,,,,,,,,,,,
27,2013,1162,male,,,,,,,,,,,,,,,,,
15,2013,846,male,,,,,,,,,,,,,,,,,
21,2013,1419,male,,,,,,,,,,,,,,,,,
9,2013,1561,male,,,,,,,,,,,,,,,,,
25,2013,514,male,,,,,,,,,,,,,,,,,
14,2013,776,male,,,,,,,,,,,,,,,,,
34,2013,942,male,,,,,,,,,,,,,,,,,
15,2013,454,male,,,,,,,,,,,,,,,,,
1,2013,2629,male,,,,,,,,,,,,,,,,,
16,2013,519,female,,,,,,,,,,,,,,,,,
30,2013,808,male,,,,,,,,,,,,,,,,,
31,2013,1186,male,,,,,,,,,,,,,,,,,
19,2013,734,male,,,,,,,,,,,,,,,,,
17,2013,804,male,,,,,,,,,,,,,,,,,
19,2013,1394,male,,,,,,,,,,,,,,,,,
22,2013,858,male,,,,,,,,,,,,,,,,,
19,2013,947,male,,,,,,,,,,,,,,,,,
8,2013,609,male,,,,,,,,,,,,,,,,,
9,2013,929,male,,,,,,,,,,,,,,,,,
17,2013,755,male,,,,,,,,,,,,,,,,,
9,2013,647,male,,,,,,,,,,,,,,,,,
9,2013,836,female,,,,,,,,,,,,,,,,,
17,2013,661,male,,,,,,,,,,,,,,,,,
18,2013,579,male,,,,,,,,,,,,,,,,,
26,2013,925,male,,,,,,,,,,,,,,,,,
32,2013,831,male,,,,,,,,,,,,,,,,,
8,2013,910,male,,,,,,,,,,,,,,,,,
37,2013,537,male,,,,,,,,,,,,,,,,,
9,2013,1718,male,,,,,,,,,,,,,,,,,
15,2013,478,male,,,,,,,,,,,,,,,,,
20,2013,755,male,,,,,,,,,,,,,,,,,
10,2013,435,male,,,,,,,,,,,,,,,,,
8,2013,292,male,,,,,,,,,,,,,,,,,
21,2013,555,female,,,,,,,,,,,,,,,,,
19,2013,193,male,,,,,,,,,,,,,,,,,
8,2013,881,female,,,,,,,,,,,,,,,,,
8,2013,235,male,,,,,,,,,,,,,,,,,
15,2013,1082,female,,,,,,,,,,,,,,,,,
15,2013,1136,male,,,,,,,,,,,,,,,,,
17,2013,857,male,,,,,,,,,,,,,,,,,
26,2013,882,male,,,,,,,,,,,,,,,,,
9,2013,344,male,,,,,,,,,,,,,,,,,
,2013,888,male,,,,,,,,,,,,,,,,,
14,2013,662,male,,,,,,,,,,,,,,,,,
8,2013,294,female,,,,,,,,,,,,,,,,,
18,2013,874,female,,,,,,,,,,,,,,,,,
8,2013,1260,female,,,,,,,,,,,,,,,,,
23,2013,739,female,,,,,,,,,,,,,,,,,
25,2013,1167,male,,,,,,,,,,,,,,,,,
24,2013,983,male,,,,,,,,,,,,,,,,,
8,2013,903,male,,,,,,,,,,,,,,,,,
9,2013,482,male,,,,,,,,,,,,,,,,,
18,2013,736,male,,,,,,,,,,,,,,,,,
18,2013,738,male,,,,,,,,,,,,,,,,,
24,2013,664,female,,,,,,,,,,,,,,,,,
8,2013,1231,male,,,,,,,,,,,,,,,,,
22,2013,1120,male,,,,,,,,,,,,,,,,,
26,2013,531,male,,,,,,,,,,,,,,,,,
24,2013,914,male,,,,,,,,,,,,,,,,,
25,2013,479,male,,,,,,,,,,,,,,,,,
24,2013,1300,male,,,,,,,,,,,,,,,,,
24,2013,924,male,,,,,,,,,,,,,,,,,
17,2013,794,male,,,,,,,,,,,,,,,,,
20,2013,1037,male,,,,,,,,,,,,,,,,,
8,2013,246,male,,,,,,,,,,,,,,,,,
17,2013,421,male,,,,,,,,,,,,,,,,,
18,2013,364,male,,,,,,,,,,,,,,,,,
18,2013,504,male,,,,,,,,,,,,,,,,,
18,2013,615,male,,,,,,,,,,,,,,,,,
10,2013,766,male,,,,,,,,,,,,,,,,,
16,2013,517,male,,,,,,,,,,,,,,,,,
17,2013,1002,male,,,,,,,,,,,,,,,,,
23,2013,1569,male,,,,,,,,,,,,,,,,,
22,2013,1136,male,,,,,,,,,,,,,,,,,
10,2013,707,male,,,,,,,,,,,,,,,,,
13,2013,548,male,,,,,,,,,,,,,,,,,
24,2013,529,male,,,,,,,,,,,,,,,,,
7,2013,563,male,,,,,,,,,,,,,,,,,
8,2013,1047,female,,,,,,,,,,,,,,,,,
21,2013,287,female,,,,,,,,,,,,,,,,,
9,2013,1233,female,,,,,,,,,,,,,,,,,
28,2013,769,male,,,,,,,,,,,,,,,,,
28,2013,1095,female,,,,,,,,,,,,,,,,,
17,2013,921,male,,,,,,,,,,,,,,,,,
14,2013,762,male,,,,,,,,,,,,,,,,,
15,2013,1294,female,,,,,,,,,,,,,,,,,
15,2013,482,female,,,,,,,,,,,,,,,,,
19,2013,583,male,,,,,,,,,,,,,,,,,
23,2013,828,male,,,,,,,,,,,,,,,,,
5,2013,482,male,,,,,,,,,,,,,,,,,
,2013,290,male,,,,,,,,,,,,,,,,,
14,2013,594,male,,,,,,,,,,,,,,,,,
16,2013,1212,male,,,,,,,,,,,,,,,,,
20,2013,690,male,,,,,,,,,,,,,,,,,
30,2013,1063,male,,,,,,,,,,,,,,,,,
19,2013,1021,male,,,,,,,,,,,,,,,,,
19,2013,1165,male,,,,,,,,,,,,,,,,,
19,2013,909,female,,,,,,,,,,,,,,,,,
11,2013,974,male,,,,,,,,,,,,,,,,,
23,2013,615,male,,,,,,,,,,,,,,,,,
19,2013,779,female,,,,,,,,,,,,,,,,,
7,2013,643,male,,,,,,,,,,,,,,,,,
19,2013,198,male,,,,,,,,,,,,,,,,,
22,2013,735,male,,,,,,,,,,,,,,,,,
19,2013,512,female,,,,,,,,,,,,,,,,,
22,2013,760,male,,,,,,,,,,,,,,,,,
15,2013,936,male,,,,,,,,,,,,,,,,,
8,2013,808,male,,,,,,,,,,,,,,,,,
19,2013,875,male,,,,,,,,,,,,,,,,,
11,2013,707,male,,,,,,,,,,,,,,,,,
23,2013,922,female,,,,,,,,,,,,,,,,,
11,2013,580,male,,,,,,,,,,,,,,,,,
1,2013,6522,male,,,,,,,,,,,,,,,,,
25,2013,848,male,,,,,,,,,,,,,,,,,
8,2013,875,male,,,,,,,,,,,,,,,,,
23,2013,793,male,,,,,,,,,,,,,,,,,
9,2013,889,male,,,,,,,,,,,,,,,,,
18,2013,516,male,,,,,,,,,,,,,,,,,
26,2013,824,male,,,,,,,,,,,,,,,,,
34,2013,597,female,,,,,,,,,,,,,,,,,
7,2013,677,male,,,,,,,,,,,,,,,,,
9,2013,925,male,,,,,,,,,,,,,,,,,
1,2013,1664,female,,,,,,,,,,,,,,,,,
26,2013,637,male,,,,,,,,,,,,,,,,,
16,2013,812,female,,,,,,,,,,,,,,,,,
15,2013,711,male,,,,,,,,,,,,,,,,,
14,2013,763,female,,,,,,,,,,,,,,,,,
25,2013,668,male,,,,,,,,,,,,,,,,,
26,2013,1024,female,,,,,,,,,,,,,,,,,
15,2013,825,male,,,,,,,,,,,,,,,,,
19,2013,709,male,,,,,,,,,,,,,,,,,
15,2013,703,male,,,,,,,,,,,,,,,,,
8,2013,811,male,,,,,,,,,,,,,,,,,
7,2013,1112,male,,,,,,,,,,,,,,,,,
18,2013,842,male,,,,,,,,,,,,,,,,,
8,2013,708,female,,,,,,,,,,,,,,,,,
28,2013,441,male,,,,,,,,,,,,,,,,,
22,2013,1170,female,,,,,,,,,,,,,,,,,
15,2013,534,male,,,,,,,,,,,,,,,,,
14,2013,766,male,,,,,,,,,,,,,,,,,
19,2013,420,male,,,,,,,,,,,,,,,,,
8,2013,721,male,,,,,,,,,,,,,,,,,
11,2013,823,female,,,,,,,,,,,,,,,,,
16,2013,596,male,,,,,,,,,,,,,,,,,
16,2013,530,male,,,,,,,,,,,,,,,,,
21,2013,760,male,,,,,,,,,,,,,,,,,
10,2013,209,female,,,,,,,,,,,,,,,,,
20,2013,785,male,,,,,,,,,,,,,,,,,
1,2013,1255,male,,,,,,,,,,,,,,,,,
20,2013,726,male,,,,,,,,,,,,,,,,,
20,2013,1054,male,,,,,,,,,,,,,,,,,
25,2013,1149,male,,,,,,,,,,,,,,,,,
8,2013,761,male,,,,,,,,,,,,,,,,,
21,2013,1034,female,,,,,,,,,,,,,,,,,
21,2013,545,female,,,,,,,,,,,,,,,,,
10,2013,695,male,,,,,,,,,,,,,,,,,
10,2013,626,male,,,,,,,,,,,,,,,,,
8,2013,967,male,,,,,,,,,,,,,,,,,
21,2013,867,male,,,,,,,,,,,,,,,,,
20,2013,301,male,,,,,,,,,,,,,,,,,
16,2013,486,male,,,,,,,,,,,,,,,,,
16,2013,1157,male,,,,,,,,,,,,,,,,,
25,2013,245,male,,,,,,,,,,,,,,,,,
7,2013,699,male,,,,,,,,,,,,,,,,,
21,2013,2142,male,,,,,,,,,,,,,,,,,
1,2013,1664,male,,,,,,,,,,,,,,,,,
14,2013,996,male,,,,,,,,,,,,,,,,,
20,2013,1173,male,,,,,,,,,,,,,,,,,
8,2013,823,male,,,,,,,,,,,,,,,,,
19,2013,914,male,,,,,,,,,,,,,,,,,
10,2013,1097,male,,,,,,,,,,,,,,,,,
18,2013,290,male,,,,,,,,,,,,,,,,,
8,2013,206,male,,,,,,,,,,,,,,,,,
20,2013,617,male,,,,,,,,,,,,,,,,,
23,2013,667,male,,,,,,,,,,,,,,,,,
8,2013,1073,male,,,,,,,,,,,,,,,,,
23,2013,869,male,,,,,,,,,,,,,,,,,
7,2013,800,male,,,,,,,,,,,,,,,,,
19,2013,746,male,,,,,,,,,,,,,,,,,
20,2013,880,male,,,,,,,,,,,,,,,,,
18,2013,809,male,,,,,,,,,,,,,,,,,
8,2013,1251,male,,,,,,,,,,,,,,,,,
25,2013,498,female,,,,,,,,,,,,,,,,,
24,2013,572,female,,,,,,,,,,,,,,,,,
18,2013,838,male,,,,,,,,,,,,,,,,,
25,2013,683,female,,,,,,,,,,,,,,,,,
17,2013,442,male,,,,,,,,,,,,,,,,,
9,2013,645,male,,,,,,,,,,,,,,,,,
19,2013,875,male,,,,,,,,,,,,,,,,,
14,2013,666,male,,,,,,,,,,,,,,,,,
27,2013,1353,male,,,,,,,,,,,,,,,,,
34,2013,693,male,,,,,,,,,,,,,,,,,
17,2013,776,female,,,,,,,,,,,,,,,,,
12,2013,760,male,,,,,,,,,,,,,,,,,
19,2013,741,male,,,,,,,,,,,,,,,,,
33,2013,567,male,,,,,,,,,,,,,,,,,
29,2013,359,female,,,,,,,,,,,,,,,,,
8,2013,966,male,,,,,,,,,,,,,,,,,
17,2013,333,male,,,,,,,,,,,,,,,,,
21,2013,1318,male,,,,,,,,,,,,,,,,,
25,2013,631,male,,,,,,,,,,,,,,,,,
30,2013,1110,male,,,,,,,,,,,,,,,,,
31,2013,533,male,,,,,,,,,,,,,,,,,
29,2013,1076,male,,,,,,,,,,,,,,,,,
15,2013,776,male,,,,,,,,,,,,,,,,,
14,2013,472,male,,,,,,,,,,,,,,,,,
19,2013,973,male,,,,,,,,,,,,,,,,,
7,2013,776,female,,,,,,,,,,,,,,,,,
19,2013,240,male,,,,,,,,,,,,,,,,,
17,2013,759,male,,,,,,,,,,,,,,,,,
23,2013,756,male,,,,,,,,,,,,,,,,,
8,2013,628,male,,,,,,,,,,,,,,,,,
19,2013,1518,male,,,,,,,,,,,,,,,,,
24,2013,775,male,,,,,,,,,,,,,,,,,
25,2013,1005,male,,,,,,,,,,,,,,,,,
1,2013,1950,male,,,,,,,,,,,,,,,,,
24,2013,935,male,,,,,,,,,,,,,,,,,
18,2013,680,male,,,,,,,,,,,,,,,,,
8,2013,630,male,,,,,,,,,,,,,,,,,
1,2013,5382,female,,,,,,,,,,,,,,,,,
20,2013,829,female,,,,,,,,,,,,,,,,,
20,2013,1031,female,,,,,,,,,,,,,,,,,
15,2013,566,female,,,,,,,,,,,,,,,,,
1,2013,1222,female,,,,,,,,,,,,,,,,,
,2013,804,male,,,,,,,,,,,,,,,,,
19,2013,755,male,,,,,,,,,,,,,,,,,
6,2013,706,male,,,,,,,,,,,,,,,,,
20,2013,729,male,,,,,,,,,,,,,,,,,
19,2013,1213,male,,,,,,,,,,,,,,,,,
24,2013,784,male,,,,,,,,,,,,,,,,,
29,2013,825,male,,,,,,,,,,,,,,,,,
16,2013,980,male,,,,,,,,,,,,,,,,,
19,2013,672,female,,,,,,,,,,,,,,,,,
25,2013,280,male,,,,,,,,,,,,,,,,,
21,2013,937,male,,,,,,,,,,,,,,,,,
17,2013,1011,male,,,,,,,,,,,,,,,,,
16,2013,579,male,,,,,,,,,,,,,,,,,
19,2013,607,male,,,,,,,,,,,,,,,,,
9,2013,717,male,,,,,,,,,,,,,,,,,
24,2013,511,male,,,,,,,,,,,,,,,,,
21,2013,955,male,,,,,,,,,,,,,,,,,
11,2013,716,male,,,,,,,,,,,,,,,,,
8,2013,905,male,,,,,,,,,,,,,,,,,
8,2013,605,male,,,,,,,,,,,,,,,,,
19,2013,275,male,,,,,,,,,,,,,,,,,
23,2013,134,male,,,,,,,,,,,,,,,,,
14,2013,788,male,,,,,,,,,,,,,,,,,
18,2013,652,male,,,,,,,,,,,,,,,,,
25,2013,755,male,,,,,,,,,,,,,,,,,
9,2013,790,male,,,,,,,,,,,,,,,,,
19,2013,877,male,,,,,,,,,,,,,,,,,
25,2013,402,male,,,,,,,,,,,,,,,,,
17,2013,686,male,,,,,,,,,,,,,,,,,
18,2013,1082,male,,,,,,,,,,,,,,,,,
8,2013,471,female,,,,,,,,,,,,,,,,,
25,2013,306,female,,,,,,,,,,,,,,,,,
8,2013,613,female,,,,,,,,,,,,,,,,,
15,2013,1071,male,,,,,,,,,,,,,,,,,
18,2013,1098,male,,,,,,,,,,,,,,,,,
18,2013,273,male,,,,,,,,,,,,,,,,,
19,2013,1024,male,,,,,,,,,,,,,,,,,
17,2013,763,male,,,,,,,,,,,,,,,,,
28,2013,996,male,,,,,,,,,,,,,,,,,
15,2013,854,male,,,,,,,,,,,,,,,,,
18,2013,824,male,,,,,,,,,,,,,,,,,
21,2013,1397,male,,,,,,,,,,,,,,,,,
23,2013,802,male,,,,,,,,,,,,,,,,,
11,2013,386,female,,,,,,,,,,,,,,,,,
17,2013,993,male,,,,,,,,,,,,,,,,,
14,2013,570,male,,,,,,,,,,,,,,,,,
7,2013,617,male,,,,,,,,,,,,,,,,,
10,2013,849,female,,,,,,,,,,,,,,,,,
14,2013,999,female,,,,,,,,,,,,,,,,,
14,2013,994,male,,,,,,,,,,,,,,,,,
21,2013,692,male,,,,,,,,,,,,,,,,,
8,2013,1211,male,,,,,,,,,,,,,,,,,
14,2013,618,female,,,,,,,,,,,,,,,,,
21,2013,817,female,,,,,,,,,,,,,,,,,
21,2013,847,male,,,,,,,,,,,,,,,,,
22,2013,694,male,,,,,,,,,,,,,,,,,
22,2013,767,male,,,,,,,,,,,,,,,,,
23,2013,569,female,,,,,,,,,,,,,,,,,
20,2013,924,male,,,,,,,,,,,,,,,,,
23,2013,692,male,,,,,,,,,,,,,,,,,
20,2013,648,female,,,,,,,,,,,,,,,,,
9,2013,781,male,,,,,,,,,,,,,,,,,
22,2013,477,male,,,,,,,,,,,,,,,,,
15,2013,174,male,,,,,,,,,,,,,,,,,
14,2013,313,female,,,,,,,,,,,,,,,,,
22,2013,858,male,,,,,,,,,,,,,,,,,
16,2013,928,male,,,,,,,,,,,,,,,,,
14,2013,283,male,,,,,,,,,,,,,,,,,
15,2013,528,male,,,,,,,,,,,,,,,,,
6,2013,787,male,,,,,,,,,,,,,,,,,
30,2013,450,female,,,,,,,,,,,,,,,,,
17,2013,848,female,,,,,,,,,,,,,,,,,
8,2013,1369,male,,,,,,,,,,,,,,,,,
15,2013,866,male,,,,,,,,,,,,,,,,,
19,2013,753,male,,,,,,,,,,,,,,,,,
20,2013,588,male,,,,,,,,,,,,,,,,,
21,2013,758,female,,,,,,,,,,,,,,,,,
7,2013,724,male,,,,,,,,,,,,,,,,,
11,2013,349,male,,,,,,,,,,,,,,,,,
26,2013,871,male,,,,,,,,,,,,,,,,,
16,2013,309,male,,,,,,,,,,,,,,,,,
31,2013,803,male,,,,,,,,,,,,,,,,,
14,2013,576,male,,,,,,,,,,,,,,,,,
19,2013,890,male,,,,,,,,,,,,,,,,,
7,2013,1329,male,,,,,,,,,,,,,,,,,
18,2013,707,male,,,,,,,,,,,,,,,,,
28,2013,672,male,,,,,,,,,,,,,,,,,
28,2013,983,male,,,,,,,,,,,,,,,,,
1,2013,2569,female,,,,,,,,,,,,,,,,,
34,2013,873,male,,,,,,,,,,,,,,,,,
8,2013,995,male,,,,,,,,,,,,,,,,,
11,2013,758,male,,,,,,,,,,,,,,,,,
27,2013,953,male,,,,,,,,,,,,,,,,,
25,2013,1018,male,,,,,,,,,,,,,,,,,
26,2013,1018,male,,,,,,,,,,,,,,,,,
27,2013,806,male,,,,,,,,,,,,,,,,,
25,2013,1345,male,,,,,,,,,,,,,,,,,
25,2013,1181,male,,,,,,,,,,,,,,,,,
17,2013,725,male,,,,,,,,,,,,,,,,,
19,2013,1000,male,,,,,,,,,,,,,,,,,
25,2013,931,female,,,,,,,,,,,,,,,,,
1,2013,5659,male,,,,,,,,,,,,,,,,,
26,2013,881,male,,,,,,,,,,,,,,,,,
14,2013,900,male,,,,,,,,,,,,,,,,,
20,2013,603,male,,,,,,,,,,,,,,,,,
17,2013,995,male,,,,,,,,,,,,,,,,,
16,2013,1096,male,,,,,,,,,,,,,,,,,
8,2013,489,female,,,,,,,,,,,,,,,,,
18,2013,1175,female,,,,,,,,,,,,,,,,,
8,2013,1047,male,,,,,,,,,,,,,,,,,
23,2013,809,male,,,,,,,,,,,,,,,,,
19,2013,689,male,,,,,,,,,,,,,,,,,
15,2013,1083,male,,,,,,,,,,,,,,,,,
6,2013,739,male,,,,,,,,,,,,,,,,,
6,2013,805,male,,,,,,,,,,,,,,,,,
19,2013,937,male,,,,,,,,,,,,,,,,,
17,2013,652,male,,,,,,,,,,,,,,,,,
16,2013,1096,male,,,,,,,,,,,,,,,,,
20,2013,661,male,,,,,,,,,,,,,,,,,
8,2013,731,male,,,,,,,,,,,,,,,,,
8,2013,747,male,,,,,,,,,,,,,,,,,
25,2013,723,male,,,,,,,,,,,,,,,,,
25,2013,1180,male,,,,,,,,,,,,,,,,,
18,2013,597,male,,,,,,,,,,,,,,,,,
8,2013,730,male,,,,,,,,,,,,,,,,,
8,2013,389,male,,,,,,,,,,,,,,,,,
10,2013,595,male,,,,,,,,,,,,,,,,,
19,2013,746,male,,,,,,,,,,,,,,,,,
8,2013,923,male,,,,,,,,,,,,,,,,,
21,2013,746,male,,,,,,,,,,,,,,,,,
19,2013,968,male,,,,,,,,,,,,,,,,,
25,2013,661,male,,,,,,,,,,,,,,,,,
,2013,271,male,,,,,,,,,,,,,,,,,
22,2013,565,male,,,,,,,,,,,,,,,,,
18,2013,1213,male,,,,,,,,,,,,,,,,,
19,2013,934,male,,,,,,,,,,,,,,,,,
19,2013,1255,female,,,,,,,,,,,,,,,,,
18,2013,383,male,,,,,,,,,,,,,,,,,
8,2013,960,female,,,,,,,,,,,,,,,,,
8,2013,819,male,,,,,,,,,,,,,,,,,
14,2013,620,male,,,,,,,,,,,,,,,,,
14,2013,604,female,,,,,,,,,,,,,,,,,
21,2013,566,male,,,,,,,,,,,,,,,,,
22,2013,554,male,,,,,,,,,,,,,,,,,
13,2013,723,male,,,,,,,,,,,,,,,,,
18,2013,897,male,,,,,,,,,,,,,,,,,
9,2013,529,male,,,,,,,,,,,,,,,,,
17,2013,472,male,,,,,,,,,,,,,,,,,
16,2013,901,male,,,,,,,,,,,,,,,,,
22,2013,1846,male,,,,,,,,,,,,,,,,,
28,2013,938,male,,,,,,,,,,,,,,,,,
10,2013,1161,male,,,,,,,,,,,,,,,,,
17,2013,551,female,,,,,,,,,,,,,,,,,
22,2013,507,female,,,,,,,,,,,,,,,,,
9,2013,1167,male,,,,,,,,,,,,,,,,,
15,2013,755,male,,,,,,,,,,,,,,,,,
8,2013,564,female,,,,,,,,,,,,,,,,,
22,2013,925,male,,,,,,,,,,,,,,,,,
17,2013,878,male,,,,,,,,,,,,,,,,,
25,2013,627,male,,,,,,,,,,,,,,,,,
10,2013,901,male,,,,,,,,,,,,,,,,,
7,2013,1342,male,,,,,,,,,,,,,,,,,
22,2014,1151,male,,,,,,,,,,,,,,,,,
25,2014,661,male,,,,,,,,,,,,,,,,,
26,2014,385,male,,,,,,,,,,,,,,,,,
19,2014,1140,male,,,,,,,,,,,,,,,,,
10,2014,451,male,,,,,,,,,,,,,,,,,
27,2014,537,male,,,,,,,,,,,,,,,,,
19,2014,455,male,,,,,,,,,,,,,,,,,
22,2014,840,male,,,,,,,,,,,,,,,,,
19,2014,1002,male,,,,,,,,,,,,,,,,,
,2014,938,male,,,,,,,,,,,,,,,,,
22,2014,316,male,,,,,,,,,,,,,,,,,
21,2014,871,male,,,,,,,,,,,,,,,,,
8,2014,1010,male,,,,,,,,,,,,,,,,,
22,2014,326,male,,,,,,,,,,,,,,,,,
19,2014,755,female,,,,,,,,,,,,,,,,,
29,2014,568,male,,,,,,,,,,,,,,,,,
23,2014,1389,male,,,,,,,,,,,,,,,,,
19,2014,1018,male,,,,,,,,,,,,,,,,,
20,2014,514,male,,,,,,,,,,,,,,,,,
25,2014,1084,female,,,,,,,,,,,,,,,,,
21,2014,795,male,,,,,,,,,,,,,,,,,
20,2014,257,male,,,,,,,,,,,,,,,,,
20,2014,434,male,,,,,,,,,,,,,,,,,
8,2014,1366,male,,,,,,,,,,,,,,,,,
20,2014,2800,male,,,,,,,,,,,,,,,,,
16,2014,799,male,,,,,,,,,,,,,,,,,
19,2014,390,female,,,,,,,,,,,,,,,,,
15,2014,617,male,,,,,,,,,,,,,,,,,
30,2014,1122,female,,,,,,,,,,,,,,,,,
17,2014,1044,female,,,,,,,,,,,,,,,,,
17,2014,905,male,,,,,,,,,,,,,,,,,
17,2014,903,female,,,,,,,,,,,,,,,,,
21,2014,979,male,,,,,,,,,,,,,,,,,
8,2014,222,male,,,,,,,,,,,,,,,,,
18,2014,779,female,,,,,,,,,,,,,,,,,
12,2014,1271,male,,,,,,,,,,,,,,,,,
14,2014,274,female,,,,,,,,,,,,,,,,,
16,2014,951,male,,,,,,,,,,,,,,,,,
25,2014,959,male,,,,,,,,,,,,,,,,,
23,2014,528,female,,,,,,,,,,,,,,,,,
32,2014,830,female,,,,,,,,,,,,,,,,,
8,2014,957,male,,,,,,,,,,,,,,,,,
20,2014,841,male,,,,,,,,,,,,,,,,,
18,2014,1046,male,,,,,,,,,,,,,,,,,
22,2014,1277,female,,,,,,,,,,,,,,,,,
22,2014,894,female,,,,,,,,,,,,,,,,,
18,2014,1013,male,,,,,,,,,,,,,,,,,
16,2014,1163,female,,,,,,,,,,,,,,,,,
17,2014,597,female,,,,,,,,,,,,,,,,,
21,2014,338,male,,,,,,,,,,,,,,,,,
6,2014,867,male,,,,,,,,,,,,,,,,,
17,2014,192,female,,,,,,,,,,,,,,,,,
25,2014,1338,female,,,,,,,,,,,,,,,,,
19,2014,896,female,,,,,,,,,,,,,,,,,
29,2014,929,female,,,,,,,,,,,,,,,,,
1,2014,1877,male,,,,,,,,,,,,,,,,,
19,2014,1078,female,,,,,,,,,,,,,,,,,
25,2014,194,male,,,,,,,,,,,,,,,,,
35,2014,843,male,,,,,,,,,,,,,,,,,
7,2014,1025,male,,,,,,,,,,,,,,,,,
7,2014,954,male,,,,,,,,,,,,,,,,,
18,2014,816,male,,,,,,,,,,,,,,,,,
17,2014,837,female,,,,,,,,,,,,,,,,,
29,2014,1673,male,,,,,,,,,,,,,,,,,
,2014,203,male,,,,,,,,,,,,,,,,,
10,2014,1837,male,,,,,,,,,,,,,,,,,
19,2014,1526,male,,,,,,,,,,,,,,,,,
36,2014,808,male,,,,,,,,,,,,,,,,,
17,2014,1073,male,,,,,,,,,,,,,,,,,
18,2014,1035,male,,,,,,,,,,,,,,,,,
8,2014,1146,male,,,,,,,,,,,,,,,,,
19,2014,1534,male,,,,,,,,,,,,,,,,,
1,2014,2343,male,,,,,,,,,,,,,,,,,
16,2014,1525,male,,,,,,,,,,,,,,,,,
18,2014,889,male,,,,,,,,,,,,,,,,,
,2014,496,male,,,,,,,,,,,,,,,,,
22,2014,704,male,,,,,,,,,,,,,,,,,
10,2014,274,female,,,,,,,,,,,,,,,,,
8,2014,736,female,,,,,,,,,,,,,,,,,
15,2014,826,male,,,,,,,,,,,,,,,,,
18,2014,805,male,,,,,,,,,,,,,,,,,
10,2014,581,male,,,,,,,,,,,,,,,,,
10,2014,600,female,,,,,,,,,,,,,,,,,
9,2014,1262,female,,,,,,,,,,,,,,,,,
12,2014,1773,male,,,,,,,,,,,,,,,,,
,2014,448,male,,,,,,,,,,,,,,,,,
8,2014,1302,male,,,,,,,,,,,,,,,,,
23,2014,757,female,,,,,,,,,,,,,,,,,
7,2014,542,male,,,,,,,,,,,,,,,,,
7,2014,848,male,,,,,,,,,,,,,,,,,
20,2014,630,male,,,,,,,,,,,,,,,,,
1,2014,1824,male,,,,,,,,,,,,,,,,,
14,2014,1133,female,,,,,,,,,,,,,,,,,
17,2014,663,male,,,,,,,,,,,,,,,,,
21,2014,411,male,,,,,,,,,,,,,,,,,
18,2014,705,male,,,,,,,,,,,,,,,,,
16,2014,1076,male,,,,,,,,,,,,,,,,,
21,2014,387,male,,,,,,,,,,,,,,,,,
7,2014,736,male,,,,,,,,,,,,,,,,,
7,2014,187,male,,,,,,,,,,,,,,,,,
15,2014,1038,male,,,,,,,,,,,,,,,,,
19,2014,569,male,,,,,,,,,,,,,,,,,
19,2014,853,male,,,,,,,,,,,,,,,,,
19,2014,303,male,,,,,,,,,,,,,,,,,
20,2014,730,male,,,,,,,,,,,,,,,,,
9,2014,809,male,,,,,,,,,,,,,,,,,
5,2014,959,male,,,,,,,,,,,,,,,,,
15,2014,255,male,,,,,,,,,,,,,,,,,
19,2014,377,male,,,,,,,,,,,,,,,,,
23,2014,850,male,,,,,,,,,,,,,,,,,
19,2014,427,male,,,,,,,,,,,,,,,,,
16,2014,1051,male,,,,,,,,,,,,,,,,,
19,2014,801,male,,,,,,,,,,,,,,,,,
20,2014,2774,male,,,,,,,,,,,,,,,,,
16,2014,788,male,,,,,,,,,,,,,,,,,
26,2014,1069,male,,,,,,,,,,,,,,,,,
23,2014,760,male,,,,,,,,,,,,,,,,,
20,2014,766,male,,,,,,,,,,,,,,,,,
15,2014,731,male,,,,,,,,,,,,,,,,,
16,2014,602,male,,,,,,,,,,,,,,,,,
18,2014,694,male,,,,,,,,,,,,,,,,,
21,2014,871,male,,,,,,,,,,,,,,,,,
21,2014,496,male,,,,,,,,,,,,,,,,,
21,2014,1025,male,,,,,,,,,,,,,,,,,
22,2014,1101,male,,,,,,,,,,,,,,,,,
9,2014,648,male,,,,,,,,,,,,,,,,,
9,2014,628,male,,,,,,,,,,,,,,,,,
19,2014,657,male,,,,,,,,,,,,,,,,,
18,2014,837,male,,,,,,,,,,,,,,,,,
19,2014,701,male,,,,,,,,,,,,,,,,,
